doc_id,topic,title,source_type,source_url,pdf_url,year,published_date,authors,provider,provider_id,doi,citation_count,open_access_status,source_name,priority,status,collection_action,local_path,retrieved_at,notes
oarag_0158,rag,Evaluierung des Dense Passage Retrievals zur Dokumentensuche in Behörden im Vergleich zu BM25,paper,https://doi.org/10.30844/akwi_2022_26,https://library.gito.de/wp-content/uploads/2022/09/AKWI_2022_26_Mehra-1-1-1.pdf,2022,2022-09-07,"Anket Mehra; Malte Prieß; Tom Vincent Peters; Dataport AöR, Machine Learning Engineer",openalex,W4297832145,https://doi.org/10.30844/akwi_2022_26,0,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0159,rag,Bayesian Active Learning with Gaussian Processes Guided by LLM Relevance Scoring for Dense Passage Retrieval,paper,https://arxiv.org/abs/2604.17906,https://arxiv.org/pdf/2604.17906,2026,2026-04-20,Junyoung Kim; Anton Korikov; Jiazhou Liang; Justin Cui; Yifan Simon Liu; Q. G. Wen; Mark Zhao; Scott Sanner,openalex,W7155246531,,0,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0160,rag,Research on the construction and application of retrieval enhanced generation (RAG) model based on knowledge graph,paper,https://doi.org/10.1038/s41598-025-21222-z,https://www.nature.com/articles/s41598-025-21222-z.pdf,2025,2025-11-18,Sili Wang; Heng Yang; Wei Liu,openalex,W4416334558,https://doi.org/10.1038/s41598-025-21222-z,7,gold,Scientific Reports,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0161,rag,PullNet: Open Domain Question Answering with Iterative Retrieval on Knowledge Bases and Text,paper,https://doi.org/10.18653/v1/d19-1242,https://aclanthology.org/D19-1242.pdf,2019,2019-01-01,Haitian Sun; Tania Bedrax-Weiss; William W. Cohen,openalex,W2971155257,https://doi.org/10.18653/v1/d19-1242,313,gold,,P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0162,rag,Generation-Augmented Retrieval for Open-Domain Question Answering,paper,https://doi.org/10.18653/v1/2021.acl-long.316,https://aclanthology.org/2021.acl-long.316.pdf,2021,2021-01-01,Yuning Mao; Pengcheng He; Xiaodong Liu; Yelong Shen; Jianfeng Gao; Jiawei Han; Weizhu Chen,openalex,W3176182290,https://doi.org/10.18653/v1/2021.acl-long.316,140,gold,,P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0163,rag,Multi-Hop Paragraph Retrieval for Open-Domain Question Answering,paper,https://doi.org/10.18653/v1/p19-1222,https://www.aclweb.org/anthology/P19-1222.pdf,2019,2019-01-01,Yair Feldman; Ran El‐Yaniv,openalex,W2952484617,https://doi.org/10.18653/v1/p19-1222,94,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0164,rag,Knowledge Guided Text Retrieval and Reading for Open Domain Question Answering,paper,http://arxiv.org/abs/1911.03868,https://arxiv.org/pdf/1911.03868,2019,2019-11-10,Sewon Min; Danqi Chen; Luke Zettlemoyer; Hannaneh Hajishirzi,openalex,W2989312920,https://doi.org/10.48550/arxiv.1911.03868,84,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0165,rag,Latent Retrieval for Weakly Supervised Open Domain Question Answering,paper,https://doi.org/10.18653/v1/p19-1612,https://www.aclweb.org/anthology/P19-1612.pdf,2019,2019-01-01,Kenton Lee; Ming‐Wei Chang; Kristina Toutanova,openalex,W2947497897,https://doi.org/10.18653/v1/p19-1612,67,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0166,rag,Leveraging Passage Retrieval with Generative Models for Open Domain Question Answering,paper,https://doi.org/10.18653/v1/2021.eacl-main.74,https://aclanthology.org/2021.eacl-main.74.pdf,2021,2021-01-01,Gautier Izacard; Édouard Grave,openalex,W3039017601,https://doi.org/10.18653/v1/2021.eacl-main.74,99,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0167,rag,SPARTA: Efficient Open-Domain Question Answering via Sparse Transformer Matching Retrieval,paper,https://doi.org/10.18653/v1/2021.naacl-main.47,https://aclanthology.org/2021.naacl-main.47.pdf,2021,2021-01-01,Tiancheng Zhao; Xiaopeng Lu; Kyusong Lee,openalex,W3170739233,https://doi.org/10.18653/v1/2021.naacl-main.47,49,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0168,rag,Efficient Passage Retrieval with Hashing for Open-domain Question Answering,paper,https://doi.org/10.18653/v1/2021.acl-short.123,https://aclanthology.org/2021.acl-short.123.pdf,2021,2021-01-01,Ikuya Yamada; Akari Asai; Hannaneh Hajishirzi,openalex,W3177415603,https://doi.org/10.18653/v1/2021.acl-short.123,56,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0169,rag,Reading Wikipedia to Answer Open-Domain Questions,paper,https://doi.org/10.18653/v1/p17-1171,https://www.aclweb.org/anthology/P17-1171.pdf,2017,2017-01-01,Danqi Chen; Adam Fisch; Jason Weston; Antoine Bordes,openalex,W2962985038,https://doi.org/10.18653/v1/p17-1171,1433,gold,,P0,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oarag_0170,rag,Answering Complex Open-Domain Questions with Multi-Hop Dense Retrieval,paper,http://arxiv.org/abs/2009.12756,https://arxiv.org/pdf/2009.12756,2020,2020-09-27,"W. Xiong; Xiang Lorraine Li; Srini Iyer; Jingfei Du; Patrick Lewis; Wang, William Yang; Yashar Mehdad; Wen-tau Yih; Sebastian Riedel; Douwe Kiela; Barlas Oğuz",openalex,W3088148579,https://doi.org/10.48550/arxiv.2009.12756,18,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0001,ai_agent,Augmenting large language models with chemistry tools,paper,https://doi.org/10.1038/s42256-024-00832-8,https://www.nature.com/articles/s42256-024-00832-8.pdf,2024,2024-05-08,Andres M. Bran; Sam Cox; Oliver Schilter; Carlo Baldassari; Andrew Dickson White; Philippe Schwaller,openalex,W4396723768,https://doi.org/10.1038/s42256-024-00832-8,560,hybrid,Nature Machine Intelligence,P0,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0002,ai_agent,CottonBot: An AI-driven cotton farming assistant and irrigation advisor using LLM-RAG and agentic AI tools,paper,https://doi.org/10.1016/j.atech.2025.101640,https://doi.org/10.1016/j.atech.2025.101640,2025,2025-11-19,Deus F. Kandamali; Wesley M. Porter; Erin Porter; Alex J. McLemore; Glen C. Rains,openalex,W4416451653,https://doi.org/10.1016/j.atech.2025.101640,6,gold,Smart Agricultural Technology,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0003,ai_agent,AIKernel Semantic DSL Compiler and Deterministic Agent Execution Architecture,paper,http://arxiv.org/abs/2308.08155,https://arxiv.org/pdf/2308.08155,2023,2023-01-01,"Qingyun Wu; Gagan Bansal; Jieyu Zhang; Yiran Wu; Beibin Li; Erkang Zhu; Lì Jiāng; Xiaoyun Zhang; Shaokun Zhang; Liu, Jiale; Awadallah, Ahmed Hassan; White, Ryen W; Burger, Doug; Chi Wang",openalex,W4385965642,https://doi.org/10.48550/arxiv.2308.08155,154,green,arXiv (Cornell University),P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0004,ai_agent,Imprompter: Tricking LLM Agents into Improper Tool Use,paper,http://arxiv.org/abs/2410.14923,https://arxiv.org/pdf/2410.14923,2024,2024-10-19,Xiaohan Fu; Shuheng Li; Zihan Wang; Yihao Liu; Rajesh K. Gupta; Taylor Berg-Kirkpatrick; Earlence Fernandes,openalex,W4404260063,https://doi.org/10.48550/arxiv.2410.14923,2,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0005,ai_agent,BU68 AAI-01|Agent Production Standing Architecture-Level Closure Criteria for Reliable Tool-Using LLM Agents,paper,https://doi.org/10.5281/zenodo.20092257,https://doi.org/10.5281/zenodo.20092257,2026,2026-05-09,Dedong Zhan,openalex,W7160700683,https://doi.org/10.5281/zenodo.20092257,4,green,Zenodo (CERN European Organization for Nuclear Research),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0006,ai_agent,MCP-Bench: Benchmarking Tool-Using LLM Agents with Complex Real-World Tasks via MCP Servers,paper,http://arxiv.org/abs/2508.20453,https://arxiv.org/pdf/2508.20453,2025,2025-08-28,"Zhenting Wang; Qi Chang; Patel, Hemani; Biju, Shashank; Cheng‐En Wu; Quan Liu; Aolin Ding; Alireza Rezazadeh; Ankit Shah; Yujia Bao; Eugene Siow",openalex,W4414448307,https://doi.org/10.48550/arxiv.2508.20453,2,green,ArXiv.org,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0007,ai_agent,Large Language Model Enhanced Multi-Agent Systems for 6G Communications,paper,https://doi.org/10.1109/mwc.016.2300600,http://bura.brunel.ac.uk/bitstream/2438/29476/1/Preprint.pdf,2024,2024-08-16,Feibo Jiang; Yubo Peng; Li Dong; Kezhi Wang; Kun Yang; Cunhua Pan; Dusit Niyato; Octavia A. Dobre,openalex,W4401628481,https://doi.org/10.1109/mwc.016.2300600,90,green,IEEE Wireless Communications,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0008,ai_agent,QUASAR: Quantum Assembly Code Generation Using Tool-Augmented LLMs via Agentic RL,paper,http://arxiv.org/abs/2510.00967,https://arxiv.org/pdf/2510.00967,2025,2025-10-01,"Cong Yu; Valter Uotila; S. Deng; Qingyuan Wu; Shi, Tuo; Jiang, Songlin; Lei You; Zhao, Bo",openalex,W4414809837,https://doi.org/10.48550/arxiv.2510.00967,1,green,ArXiv.org,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0009,ai_agent,Learning to Rewrite Tool Descriptions for Reliable LLM-Agent Tool Use,paper,https://arxiv.org/abs/2602.20426,https://arxiv.org/pdf/2602.20426,2026,2026-02-23,Ruocheng Guo; Kaiwen Dong; Xiang Gao; Kamalika Das,openalex,W7131476201,,0,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0010,ai_agent,"Exploring Large Language Model based Intelligent Agents: Definitions, Methods, and Prospects",paper,http://arxiv.org/abs/2401.03428,https://arxiv.org/pdf/2401.03428,2024,2024-01-07,Yuheng Cheng; Ceyao Zhang; Zhengwen Zhang; Xiangrui Meng; Sirui Hong; Wenhao Li; Zihao Wang; Zekai Wang; Feng Yin; Junhua Zhao; Xiuqiang He,openalex,W4390730779,https://doi.org/10.48550/arxiv.2401.03428,36,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0011,ai_agent,"The Rise of Agentic AI: A Review of Definitions, Frameworks, Architectures, Applications, Evaluation Metrics, and Challenges",paper,https://doi.org/10.3390/fi17090404,https://doi.org/10.3390/fi17090404,2025,2025-09-04,Ajay Bandi; Bhavani Kongari; Roshini Naguru; Sahitya Pasnoor; Sri Vidya Vilipala,openalex,W4414023998,https://doi.org/10.3390/fi17090404,71,gold,Future Internet,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0012,ai_agent,Agent Hospital: A Simulacrum of Hospital with Evolvable Medical Agents,paper,http://arxiv.org/abs/2405.02957,https://arxiv.org/pdf/2405.02957,2024,2024-05-05,"Junkai Li; Yunghwei Lai; Weitao Li; Ren, Jingyi; Meng Zhang; Xinhui Kang; Siyu Wang; Li, Peng; Zhang, Ya-Qin; Weizhi Ma; Yang Liu",openalex,W4396718668,https://doi.org/10.48550/arxiv.2405.02957,36,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0013,ai_agent,Biomni: A General-Purpose Biomedical AI Agent,paper,https://doi.org/10.1101/2025.05.30.656746,https://www.biorxiv.org/content/biorxiv/early/2025/06/02/2025.05.30.656746.full.pdf,2025,2025-06-02,Kexin Huang; Serena Zhang; Hanchen Wang; Yuanhao Qu; Yingzhou Lu; Yusuf Roohani; Ryan J. Li; Lin Qiu; G. L. Li; Junze Zhang; Di Yin; Shruti Marwaha; Jennefer N. Carter; Xin‐Fu Zhou; Matthew T. Wheeler; Jonathan A. Bernstein; Mengdi Wang; Peng He; Jingtian Zhou; M Snyder; Le Cong; Aviv Regev; Jure Leskovec,openalex,W4411005431,https://doi.org/10.1101/2025.05.30.656746,79,green,bioRxiv (Cold Spring Harbor Laboratory),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0014,ai_agent,ToolScope: Enhancing LLM Agent Tool Use through Tool Merging and Context-Aware Filtering,paper,https://arxiv.org/abs/2510.20036,https://arxiv.org/pdf/2510.20036,2025,2025-10-22,"Liu, Marianne Menglin; Daniel García; Fjona Parllaku; Vikas Upadhyay; Syed Fahad Allam Shah; Dan Roth",openalex,W4416245059,https://doi.org/10.48550/arxiv.2510.20036,0,green,ArXiv.org,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0015,ai_agent,Evaluating large language models and agents in healthcare: key challenges in clinical applications,paper,https://doi.org/10.1016/j.imed.2025.03.002,https://doi.org/10.1016/j.imed.2025.03.002,2025,2025-04-02,Xiaolan Chen; Jiayang Xiang; Shanfu Lu; Yexin Liu; Mingguang He; Danli Shi,openalex,W4409091111,https://doi.org/10.1016/j.imed.2025.03.002,39,gold,Intelligent Medicine,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0016,ai_agent,"Personal LLM Agents: Insights and Survey about the Capability, Efficiency and Security",paper,http://arxiv.org/abs/2401.05459,https://arxiv.org/pdf/2401.05459,2024,2024-01-10,Yuanchun Li; Hao Wen; Weijun Wang; Xiangyu Li; Yi-Zhen Yuan; Guohong Liu; Jiacheng Liu; Wenxing Xu; Xiang Wang; Yi Sun; Rui Kong; Yile Wang; Hanfei Geng; Jian Luan; Xuefeng Jin; Zilong Ye; Guanjing Xiong; Fan Zhang; Xiang Li; Mengwei Xu; Zhijun Li; Peng Li; Yang Liu; Ya-Qin Zhang; Yunxin Liu,openalex,W4390832893,https://doi.org/10.48550/arxiv.2401.05459,30,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0017,ai_agent,AgentTuning: Enabling Generalized Agent Abilities for LLMs,paper,https://doi.org/10.18653/v1/2024.findings-acl.181,https://aclanthology.org/2024.findings-acl.181.pdf,2024,2024-01-01,Aohan Zeng; Mingdao Liu; Rui Lu; Bowen Wang; Xiao Liu; Yuxiao Dong; Jie Tang,openalex,W4402670718,https://doi.org/10.18653/v1/2024.findings-acl.181,26,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0018,ai_agent,Exploring LLM-Based Agents for Root Cause Analysis,paper,https://doi.org/10.1145/3663529.3663841,https://doi.org/10.1145/3663529.3663841,2024,2024-07-10,Devjeet Roy; Xuchao Zhang; Rashi Bhave; Chetan Bansal; Pedro Las-Casas; Rodrigo Fonseca; Saravan Rajmohan,openalex,W4400484653,https://doi.org/10.1145/3663529.3663841,53,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0019,ai_agent,Generative Retrieval-Augmented Ontologic Graph and Multiagent Strategies for Interpretive Large Language Model-Based Materials Design,paper,https://doi.org/10.1021/acsengineeringau.3c00058,https://pubs.acs.org/doi/pdf/10.1021/acsengineeringau.3c00058,2024,2024-01-12,Markus J. Buehler,openalex,W4390824394,https://doi.org/10.1021/acsengineeringau.3c00058,62,gold,ACS Engineering Au,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0020,ai_agent,LLM-Based Agents for Tool Learning: A Survey,paper,https://doi.org/10.1007/s41019-025-00296-9,https://link.springer.com/content/pdf/10.1007/s41019-025-00296-9.pdf,2025,2025-06-26,Weikai Xu; Chengrui Huang; Shen Gao; Shuo Shang,openalex,W4411700982,https://doi.org/10.1007/s41019-025-00296-9,22,diamond,Data Science and Engineering,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0021,ai_agent,CACTUS: Chemistry Agent Connecting Tool Usage to Science,paper,https://doi.org/10.1021/acsomega.4c08408,https://doi.org/10.1021/acsomega.4c08408,2024,2024-10-25,Andrew McNaughton; Gautham Krishna Sankar Ramalaxmi; Agustin Kruel; Carter Knutson; Rohith Varikoti; Neeraj Kumar,openalex,W4403757785,https://doi.org/10.1021/acsomega.4c08408,23,gold,ACS Omega,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0022,ai_agent,CRISPR-GPT for agentic automation of gene-editing experiments,paper,https://doi.org/10.1038/s41551-025-01463-z,https://www.nature.com/articles/s41551-025-01463-z.pdf,2025,2025-07-30,Yuanhao Qu; Kaixuan Huang; Ming Yin; Kanghong Zhan; Dyllan Liu; Di Yin; Henry C. Cousins; William A. Johnson; Xiaotong Wang; Mihir Shah; Russ B. Altman; Denny Zhou; Mengdi Wang; Le Cong,openalex,W4412759774,https://doi.org/10.1038/s41551-025-01463-z,54,hybrid,Nature Biomedical Engineering,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
