sentence_id,doc_id,chunk_id,topic,title,source_url,year,sentence,is_event,event_type,annotator,label_method,notes,suggested_is_event,suggested_event_type,rule_confidence,rule_reason,needs_review
agent_006_s1272,agent_006,agent_006_c0002,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"These
systems span a [wide range of
applications](/autogen/0.2/docs/Use-Cases/agent_chat#diverse-applications-implemented-with-autogen)
from various domains and complexities.",,,,,,0,none,high,"No matching rules, default to none.",0
agent_006_s1273,agent_006,agent_006_c0002,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"This demonstrates how AutoGen can
easily support diverse conversation patterns.",,,,,,0,none,high,"No matching rules, default to none.",0
agent_006_s1274,agent_006,agent_006_c0002,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"AutoGen is powered by collaborative [research studies](/autogen/0.2/docs/Research) from
Microsoft, Penn State University, and University of Washington.",,,,,,0,none,high,"No matching rules, default to none.",0
agent_006_s1275,agent_006,agent_006_c0002,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"### Quickstart[](#quickstart)

``` python
pip install autogen-agentchat~=0.2
```

``` python
import osfrom autogen impor",,,,,,0,none,high,Structural non-event: code snippet,0
agent_006_s1276,agent_006,agent_006_c0003,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"Research) from
Microsoft, Penn State University, and University of Washington.",,,,,,0,none,high,"No matching rules, default to none.",0
agent_006_s1277,agent_006,agent_006_c0003,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"### Quickstart[](#quickstart)

``` python
pip install autogen-agentchat~=0.2
```

``` python
import osfrom autogen import AssistantAgent, UserProxyAgentllm_config = { ""config_list"": [{ ""model"": ""gpt-4"", ""api_key"": os.environ.get(""OPENAI_API_KEY"") }] }assistant = AssistantAgent(""assistant"", llm_config=llm_config)user_proxy = UserProxyAgent(""user_proxy"", code_execution_config=False)# Start the chatuser_proxy.initiate_chat( assistant, message=""Tell me a joke about NVDA and TESLA stock prices."",)
```
warning
When asked, be sure to check the generated code before continuing to ensure it is safe to run.",,,,,,0,none,high,"Structural non-event: code snippet, math/notation",0
agent_006_s1278,agent_006,agent_006_c0003,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"``` python
import osimport autogenfrom autogen import AssistantAgent, UserProxyAgentllm_config = {""model"": ""gpt-4"", ""api_key"": os.environ[""OPENAI_API_KEY""]}assistant = AssistantAgent(""assistant"", llm_config=llm_config)user_proxy = UserProxyAgent( ""user_proxy"", code_execution_config={""executor"": autogen.coding.Loc",,,,,,0,none,high,"Structural non-event: code snippet, math/notation",0
agent_006_s1279,agent_006,agent_006_c0004,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,", ""api_key"": os.environ[""OPENAI_API_KEY""]}assistant = AssistantAgent(""assistant"", llm_config=llm_config)user_proxy = UserProxyAgent( ""user_proxy"", code_execution_config={""executor"": autogen.coding.LocalCommandLineCodeExecutor(work_dir=""coding"")})# Start the chatuser_proxy.initiate_chat( assistant, message=""Plot a chart of NVDA and TESLA stock price change YTD."",)
```

``` python
import osimport autogenfrom autogen import AssistantAgent, UserProxyAgentllm_config = {""model"": ""gpt-4"", ""api_key"": os.environ[""OPENAI_API_KEY""]}with autogen.coding.DockerCommandLineCodeExecutor(work_dir=""coding"") as code_executor: assistant = AssistantAgent(""assistant"", llm_config=llm_config) user_proxy = UserProxyAgent( ""user_proxy"", code_execution_config={""executor"": code_executor} ) # Start the chat user_proxy.initiate_chat( assistant, message=""Plot a chart of NVDA and TESLA stock price change YTD.",,,,,,0,none,high,"Structural non-event: code snippet, math/notation",0
agent_006_s1280,agent_006,agent_006_c0004,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"Save the plot to a file called plot.png"", )
```

Open `coding/plot.png` to see the generated plot.",,,,,,0,none,high,Structural non-event: code snippet,0
agent_006_s1281,agent_006,agent_006_c0005,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"initiate_chat( assistant, message=""Plot a chart of NVDA and TESLA stock price change YTD.",,,,,,0,none,high,"No matching rules, default to none.",0
agent_006_s1282,agent_006,agent_006_c0005,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"Save the plot to a file called plot.png"", )
```

Open `coding/plot.png` to see the generated plot.",,,,,,0,none,high,Structural non-event: code snippet,0
agent_006_s1283,agent_006,agent_006_c0005,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"tip
Learn more about configuring LLMs for agents [here](/autogen/0.2/docs/topics/llm_configuration).",,,,,,0,none,high,"No matching rules, default to none.",0
agent_006_s1284,agent_006,agent_006_c0005,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"#### Multi-Agent Conversation Framework[](#multi-agent-conversation-framework)

Autogen enables the next-gen LLM applications with a generic multi-agent conversation framework.",,,,,,0,none,high,"No matching rules, default to none.",0
agent_006_s1285,agent_006,agent_006_c0005,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"It offers customizable and conversable agents which integrate LLMs, tools, and humans.",,,,,,0,none,high,"No matching rules, default to none.",0
agent_006_s1286,agent_006,agent_006_c0005,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"By automating chat among multiple capable agents, one can easily make them collectively perform tasks autonomously or with human feedback, including tasks that require using tools via code.",,,,,,0,none,high,"No matching rules, default to none.",0
agent_006_s1287,agent_006,agent_006_c0005,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"For [example](https://github.com/microsoft/autogen/blob/0.2/test/twoagent.py),

The figure below shows an example conversation flow with AutoGen.",,,,,,0,none,high,"No matching rules, default to none.",0
agent_006_s1288,agent_006,agent_006_c0005,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"### Where to Go Next?[](#where-to-go-next)

- Go through the [tutorial](/autogen/0.2/docs/tutorial/introduc",,,,,,0,none,high,"No matching rules, default to none.",0
agent_006_s1289,agent_006,agent_006_c0006,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"b/0.2/test/twoagent.py),

The figure below shows an example conversation flow with AutoGen.",,,,,,0,none,high,"No matching rules, default to none.",0
agent_006_s1290,agent_006,agent_006_c0006,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"### Where to Go Next?[](#where-to-go-next)

- Go through the [tutorial](/autogen/0.2/docs/tutorial/introduction) to learn more about the core concepts in AutoGen
- Read the examples and guides in the [notebooks section](/autogen/0.2/docs/notebooks)
- Understand the use cases for [multi-agent conversation](/autogen/0.2/docs/Use-Cases/agent_chat) and [enhanced LLM inference](/autogen/0.2/docs/Use-Cases/enhanced_inference)
- Read the [API](/autogen/0.2/docs/reference/agentchat/conversable_agent/) docs
- Learn about [research](/autogen/0.2/docs/Research) around AutoGen
- Follow on [Twitter](https://twitter.com/pyautogen)
- See our [roadmaps](https://aka.ms/autogen-roadmap)

If you like our project, please give it a [star](https://github.com/microsoft/autogen/stargazers) on GitHub.",,,,,,0,none,medium,"Sentence too long, potential complex event context.",1
agent_006_s1291,agent_006,agent_006_c0006,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"If you are interested in contributing, please read [Contributor's Guide](/autogen/0.2/docs/contributor-guide/contributi",,,,,,0,none,high,"No matching rules, default to none.",0
agent_006_s1292,agent_006,agent_006_c0007,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,ase give it a [star](https://github.com/microsoft/autogen/stargazers) on GitHub.,,,,,,0,none,high,"No matching rules, default to none.",0
agent_006_s1293,agent_006,agent_006_c0007,ai_agent,Microsoft AutoGen documentation,https://microsoft.github.io/autogen/docs/Getting-Started/,2023,"If you are interested in contributing, please read [Contributor's Guide](/autogen/0.2/docs/contributor-guide/contributing).",,,,,,0,none,high,"No matching rules, default to none.",0
agent_007_s21998,agent_007,agent_007_c0001,ai_agent,LangGraph Agentic Concepts,https://langchain-ai.github.io/langgraph/concepts/agentic_concepts/,2024,"## Documentation Index

Fetch the complete documentation index at: [https://docs.langchain.com/llms.txt](https://docs.langchain.com/llms.txt)

Use this file to discover all available pages before exploring further.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
agent_007_s22002,agent_007,agent_007_c0001,ai_agent,LangGraph Agentic Concepts,https://langchain-ai.github.io/langgraph/concepts/agentic_concepts/,2024,"LangGraph offers several benefits when building agents and workflows, including [persistence](/oss/python/langgraph/persistence), [streaming](/oss/python/langgraph/streaming), and support for debugging as well as [deployment](/oss/python/langgraph/deploy).",,,,,,0,none,high,"No matching rules, default to none.",0
agent_007_s22003,agent_007,agent_007_c0001,ai_agent,LangGraph Agentic Concepts,https://langchain-ai.github.io/langgraph/concepts/agentic_concepts/,2024,Trace and compare these workflow patterns with [LangSmith](https://smith.langchain.com?utm_source=docs&utm_medium=cta&utm_campaign=langsmith-signup&utm_content=oss-langgraph-workflows-agents).,,,,,,0,none,high,"No matching rules, default to none.",0
agent_007_s22004,agent_007,agent_007_c0001,ai_agent,LangGraph Agentic Concepts,https://langchain-ai.github.io/langgraph/concepts/agentic_concepts/,2024,Follow the [tracing quickstart](/langsmith/trace-with-langgraph) to see how data flows through each step.,,,,,,0,none,high,"No matching rules, default to none.",0
agent_007_s22005,agent_007,agent_007_c0002,ai_agent,LangGraph Agentic Concepts,https://langchain-ai.github.io/langgraph/concepts/agentic_concepts/,2024,=cta&utm_campaign=langsmith-signup&utm_content=oss-langgraph-workflows-agents).,,,,,,0,none,high,"No matching rules, default to none.",0
agent_007_s22006,agent_007,agent_007_c0002,ai_agent,LangGraph Agentic Concepts,https://langchain-ai.github.io/langgraph/concepts/agentic_concepts/,2024,Follow the [tracing quickstart](/langsmith/trace-with-langgraph) to see how data flows through each step.,,,,,,0,none,high,"No matching rules, default to none.",0
agent_007_s22008,agent_007,agent_007_c0002,ai_agent,LangGraph Agentic Concepts,https://langchain-ai.github.io/langgraph/concepts/agentic_concepts/,2024,"The following example uses Anthropic:

- Install dependencies:

``` python
pip install langchain_core langchain-anthropic langgraph
```

- Initialize the LLM:

``` python
import os
import getpass

from langchain_anthropic import ChatAnthropic

def _set_env(var: str):
 if not os.environ.get(var):
 os.environ[var] = getpass.getpass(f""{var}: "")

_set_env(""ANTHROPIC_API_KEY"")

llm = ChatAnthropic(model=""claude-sonnet-4-6"")
```

## [](#llms-and-augmentations)LLMs and augmentations

Workflows and agentic systems are based on LLMs and the various augmentations you add to them.",,,,,,0,none,high,"Structural non-event: code snippet, math/notation",0
agent_007_s22009,agent_007,agent_007_c0002,ai_agent,LangGraph Agentic Concepts,https://langchain-ai.github.io/langgraph/concepts/agentic_concepts/,2024,"[Tool calling](/oss/python/langchain/tools), [structured outputs](/oss/pyth",,,,,,0,none,high,"No matching rules, default to none.",0
agent_007_s22010,agent_007,agent_007_c0003,ai_agent,LangGraph Agentic Concepts,https://langchain-ai.github.io/langgraph/concepts/agentic_concepts/,2024,"tions)LLMs and augmentations

Workflows and agentic systems are based on LLMs and the various augmentations you add to them.",,,,,,0,none,high,"No matching rules, default to none.",0
agent_007_s22011,agent_007,agent_007_c0003,ai_agent,LangGraph Agentic Concepts,https://langchain-ai.github.io/langgraph/concepts/agentic_concepts/,2024,"[Tool calling](/oss/python/langchain/tools), [structured outputs](/oss/python/langchain/structured-output), and [short term memory](/oss/python/langchain/short-term-memory) are a few options for tailoring LLMs to your needs.",,,,,,0,none,high,"No matching rules, default to none.",0
agent_007_s22012,agent_007,agent_007_c0003,ai_agent,LangGraph Agentic Concepts,https://langchain-ai.github.io/langgraph/concepts/agentic_concepts/,2024,"``` python
# Schema for structured output
from pydantic import BaseModel, Field

class SearchQuery(BaseModel):
 search_query: str = Field(None, description=""Query that is optimized web search."")
 justification: str = Field(
 None, description=""Why this query is relevant to the user's request.""
 )

# Augment the LLM with schema for structured output
structured_llm = llm.with_structured_output(SearchQuery)

# Invoke the augmented LLM
output = structured_llm.invoke(""How does Calcium CT score relate to high cholesterol?"")

# Define a tool
def multiply(a: int, b: int) -> int:
 return a * b

# Augment the LLM with tools
llm_with_tools = llm.bind_t",,,,,,0,none,high,Structural non-event: code snippet,0
